frame,time_seconds,track_id,confidence,center_x,center_y
43,0.717383,4,0.797382,640.485,331.001
43,0.717383,5,0.701047,606.097,224.657
43,0.717383,1,0.279084,552.660,482.142
43,0.717383,2,0.585734,577.471,217.530
43,0.717383,6,0.413607,604.074,328.665
44,0.734067,4,0.724478,641.850,343.326
44,0.734067,5,0.369296,607.690,221.954
44,0.734067,1,0.496276,557.832,485.241
44,0.734067,2,0.585734,576.382,219.937
44,0.734067,6,0.267010,602.834,313.894
45,0.750750,4,0.673134,643.325,356.832
45,0.750750,5,0.478809,609.200,219.541
45,0.750750,1,0.496276,561.127,491.060
45,0.750750,2,0.207284,575.047,225.479
45,0.750750,6,0.444565,601.459,301.087
46,0.767433,4,0.460682,644.814,370.688
46,0.767433,5,0.341153,610.621,217.567
46,0.767433,1,0.295441,565.591,488.121
46,0.767433,2,0.207284,573.893,228.719
46,0.767433,6,0.451878,599.691,290.245
47,0.784117,4,0.587039,646.134,384.666
47,0.784117,5,0.667067,612.005,216.556
47,0.784117,1,0.194320,569.381,482.675
47,0.784117,2,0.468857,572.619,235.826
47,0.784117,6,0.531981,598.225,280.393
48,0.800800,4,0.587039,647.551,397.266
48,0.800800,5,0.649374,613.035,215.700
48,0.800800,1,0.280472,572.688,473.014
48,0.800800,2,0.544081,570.946,242.996
48,0.800800,6,0.391615,596.986,271.424
49,0.817483,4,0.587039,648.969,409.866
49,0.817483,5,0.722208,614.729,215.105
49,0.817483,1,0.396186,575.561,462.231
49,0.817483,2,0.669372,569.219,250.870
49,0.817483,6,0.763437,595.631,263.409
50,0.834167,4,0.242566,648.575,419.391
50,0.834167,5,0.766741,616.595,215.276
50,0.834167,1,0.544499,577.929,449.101
50,0.834167,2,0.735045,567.897,259.031
50,0.834167,6,0.745142,594.501,255.841
51,0.850850,4,0.540251,647.584,429.006
51,0.850850,5,0.664098,618.258,216.218
51,0.850850,1,0.779849,579.433,434.051
51,0.850850,2,0.719845,566.845,267.561
51,0.850850,6,0.738839,593.723,248.389
52,0.867533,4,0.532093,645.320,438.862
52,0.867533,5,0.605415,619.805,217.600
52,0.867533,1,0.729986,580.943,418.425
52,0.867533,2,0.557934,565.853,276.624
52,0.867533,6,0.556280,592.633,241.650
53,0.884217,4,0.165570,642.734,448.163
53,0.884217,5,0.648119,621.443,219.207
53,0.884217,1,0.666230,582.245,402.594
53,0.884217,2,0.374219,564.356,285.597
53,0.884217,6,0.437789,591.506,235.408
54,0.900900,4,0.165570,641.835,458.602
54,0.900900,5,0.480839,622.523,221.472
54,0.900900,1,0.815106,584.308,386.870
54,0.900900,2,0.289792,562.984,295.240
54,0.900900,6,0.297191,590.514,230.068
55,0.917583,4,0.436514,638.118,464.855
55,0.917583,5,0.668898,623.414,224.335
55,0.917583,1,0.271364,585.469,372.007
55,0.917583,2,0.425202,561.696,305.273
55,0.917583,6,0.608689,589.526,224.988
56,0.934267,4,0.346603,634.492,470.078
56,0.934267,5,0.690194,624.776,227.704
56,0.934267,1,0.779322,586.281,358.490
56,0.934267,2,0.274386,560.569,315.888
56,0.934267,6,0.548904,588.523,220.737
57,0.950950,4,0.292430,630.869,473.423
57,0.950950,5,0.667141,626.133,231.623
57,0.950950,1,0.483147,586.735,345.142
57,0.950950,2,0.267014,559.510,327.017
57,0.950950,6,0.632787,587.347,216.898
58,0.967633,4,0.279196,628.030,475.861
58,0.967633,5,0.687286,627.502,236.058
58,0.967633,1,0.255319,586.929,333.268
58,0.967633,2,0.491926,558.271,339.026
58,0.967633,6,0.557190,586.264,213.620
58,0.967633,7,0.382899,573.942,332.044
59,0.984317,4,0.381111,625.461,476.413
59,0.984317,5,0.426692,629.405,241.141
59,0.984317,1,0.610065,588.366,322.004
59,0.984317,2,0.443867,557.241,351.722
59,0.984317,6,0.394265,585.329,210.619
59,0.984317,7,0.382899,577.741,333.881
60,1.001000,4,0.235850,622.409,474.276
60,1.001000,5,0.624559,630.708,246.658
60,1.001000,1,0.643955,589.631,311.216
60,1.001000,2,0.640461,555.940,364.720
60,1.001000,6,0.528232,583.986,208.259
60,1.001000,7,0.382899,581.539,335.717
61,1.017683,4,0.350101,620.095,469.606
61,1.017683,5,0.519094,631.657,253.166
61,1.017683,1,0.579838,590.908,301.857
61,1.017683,2,0.617094,554.861,377.740
61,1.017683,6,0.463224,582.432,206.050
61,1.017683,7,0.382899,585.337,337.553
62,1.034367,4,0.451103,618.023,461.834
62,1.034367,5,0.548226,633.277,259.826
62,1.034367,1,0.555293,591.936,293.377
62,1.034367,2,0.677056,553.509,391.383
62,1.034367,6,0.632155,581.237,204.559
62,1.034367,7,0.257424,590.507,317.228
63,1.051050,4,0.327558,616.483,450.220
63,1.051050,5,0.677771,634.703,267.122
63,1.051050,1,0.594688,592.805,285.326
63,1.051050,2,0.677056,552.291,403.760
63,1.051050,6,0.619249,580.215,203.711
63,1.051050,7,0.257424,594.787,311.275
64,1.067733,4,0.327558,614.257,446.000
64,1.067733,5,0.661144,636.067,274.852
64,1.067733,1,0.662278,594.118,277.654
64,1.067733,2,0.351349,551.811,415.653
64,1.067733,6,0.563375,579.179,203.321
65,1.084417,4,0.283778,613.502,427.611
65,1.084417,5,0.733283,637.734,283.221
65,1.084417,1,0.758229,595.086,270.846
65,1.084417,2,0.682959,550.837,425.347
65,1.084417,6,0.653305,578.298,203.224
66,1.101100,4,0.491845,611.816,408.439
66,1.101100,5,0.677030,639.140,291.877
66,1.101100,1,0.773751,596.200,264.242
66,1.101100,2,0.604399,550.138,433.846
66,1.101100,6,0.745087,577.224,203.831
67,1.117783,4,0.745104,610.511,390.528
67,1.117783,5,0.823695,640.515,301.624
67,1.117783,1,0.836404,597.456,257.930
67,1.117783,2,0.715311,550.043,441.119
67,1.117783,6,0.812701,575.772,204.777
68,1.134467,4,0.431107,609.643,374.046
68,1.134467,5,0.401508,642.061,311.533
68,1.134467,1,0.231037,598.556,252.280
68,1.134467,2,0.613743,550.277,448.575
68,1.134467,6,0.285844,574.526,205.994
69,1.151150,4,0.431107,608.188,360.271
69,1.151150,5,0.247045,643.537,322.236
69,1.151150,1,0.430194,599.505,246.980
69,1.151150,2,0.613743,549.820,457.776
69,1.151150,6,0.365744,573.263,208.298
70,1.167833,4,0.431107,606.734,346.495
70,1.167833,5,0.522383,644.644,333.557
70,1.167833,1,0.430194,600.586,240.351
70,1.167833,2,0.613743,549.363,466.977
70,1.167833,6,0.312851,571.825,210.506
71,1.184517,4,0.431107,605.280,332.720
71,1.184517,5,0.691032,645.647,345.166
71,1.184517,1,0.533135,601.624,236.929
71,1.184517,2,0.159304,551.985,471.453
71,1.184517,6,0.649354,570.602,213.442
72,1.201200,4,0.455996,604.571,319.961
72,1.201200,5,0.821931,647.310,357.440
72,1.201200,1,0.744693,602.563,233.868
72,1.201200,2,0.516056,554.628,475.401
72,1.201200,6,0.696812,569.536,217.160
73,1.217883,4,0.480363,603.992,309.188
73,1.217883,5,0.712327,648.780,370.484
73,1.217883,1,0.575009,603.601,231.581
73,1.217883,2,0.516056,555.595,482.286
73,1.217883,6,0.317510,568.183,220.932
74,1.234567,4,0.458343,603.591,299.655
74,1.234567,5,0.572942,650.217,383.400
74,1.234567,1,0.379877,604.551,229.536
74,1.234567,2,0.516056,556.561,489.172
74,1.234567,6,0.614692,566.826,226.044
75,1.251250,4,0.524098,602.777,291.055
75,1.251250,5,0.449055,651.441,394.446
75,1.251250,1,0.430203,605.489,227.330
75,1.251250,2,0.516056,557.527,496.058
75,1.251250,6,0.429009,565.563,231.648
76,1.267933,4,0.430120,601.857,282.854
76,1.267933,5,0.345794,652.029,405.679
76,1.267933,1,0.570367,606.236,226.031
76,1.267933,2,0.516056,558.493,502.943
76,1.267933,6,0.382372,564.215,237.469
77,1.284617,4,0.562596,600.806,275.304
77,1.284617,5,0.157070,652.376,414.189
77,1.284617,1,0.727843,607.919,225.324
77,1.284617,2,0.516056,559.459,509.829
77,1.284617,6,0.568261,562.776,243.926
78,1.301300,4,0.526259,599.901,268.042
78,1.301300,5,0.157070,653.317,424.883
78,1.301300,1,0.718221,609.009,225.036
78,1.301300,6,0.572654,561.441,250.736
79,1.317983,4,0.406964,599.064,261.579
79,1.317983,5,0.546162,652.142,432.901
79,1.317983,1,0.523614,609.862,225.193
79,1.317983,6,0.283375,560.225,258.355
80,1.334667,4,0.302284,598.301,255.287
80,1.334667,5,0.546162,652.522,442.886
80,1.334667,1,0.365423,610.958,225.624
80,1.334667,6,0.283375,558.924,264.369
81,1.351350,4,0.314126,597.312,249.442
81,1.351350,5,0.546162,652.901,452.870
81,1.351350,1,0.187552,612.002,226.456
81,1.351350,6,0.258237,557.457,273.546
82,1.368033,4,0.351202,596.285,244.259
82,1.368033,5,0.546162,653.281,462.855
82,1.368033,1,0.295942,613.018,228.101
82,1.368033,6,0.527479,556.064,283.012
83,1.384717,4,0.453872,595.339,239.538
83,1.384717,5,0.177722,647.151,467.988
83,1.384717,1,0.304672,613.905,230.529
83,1.384717,6,0.762848,554.876,293.206
83,1.384717,8,0.613202,580.625,390.468
84,1.401400,4,0.453872,594.404,233.361
84,1.401400,5,0.215047,641.252,472.540
84,1.401400,1,0.304672,614.909,231.303
84,1.401400,6,0.704336,553.633,303.790
84,1.401400,8,0.165818,581.904,380.447
85,1.418083,4,0.232133,593.720,230.188
85,1.418083,5,0.182721,636.462,475.642
85,1.418083,1,0.585437,616.438,234.974
85,1.418083,6,0.441357,552.143,314.770
85,1.418083,8,0.730617,583.896,366.305
86,1.434767,4,0.224140,592.460,227.859
86,1.434767,5,0.182721,633.314,482.046
86,1.434767,1,0.223394,617.621,239.453
86,1.434767,6,0.307899,550.637,326.083
86,1.434767,8,0.384731,585.816,351.950
87,1.451450,4,0.564695,591.305,225.941
87,1.451450,5,0.216265,629.079,480.604
87,1.451450,1,0.704160,618.553,244.016
87,1.451450,6,0.374105,548.899,337.900
87,1.451450,8,0.600290,587.567,338.470
88,1.468133,4,0.399417,590.439,224.163
88,1.468133,5,0.152839,625.933,478.001
88,1.468133,1,0.712413,619.689,248.979
88,1.468133,6,0.698566,547.435,350.075
88,1.468133,8,0.648943,589.952,325.998
89,1.484817,4,0.203445,589.327,222.918
89,1.484817,5,0.151464,622.752,474.619
89,1.484817,1,0.415943,620.737,254.679
89,1.484817,6,0.496949,545.947,363.196
89,1.484817,8,0.278741,592.578,314.401
90,1.501500,4,0.244214,588.232,222.135
90,1.501500,5,0.433677,619.950,467.798
90,1.501500,1,0.430343,621.915,260.953
90,1.501500,6,0.771896,544.288,377.030
90,1.501500,8,0.461696,594.758,303.567
91,1.518183,4,0.623255,587.318,222.018
91,1.518183,5,0.469803,617.629,458.741
91,1.518183,1,0.681235,622.757,267.645
91,1.518183,6,0.636371,542.514,391.062
91,1.518183,8,0.716671,596.567,293.572
92,1.534867,4,0.445619,586.405,222.285
92,1.534867,5,0.517768,615.372,446.625
92,1.534867,1,0.528149,623.559,274.981
92,1.534867,6,0.483860,540.636,404.579
92,1.534867,8,0.558654,598.676,284.354
93,1.551550,4,0.605644,585.328,222.810
93,1.551550,5,0.727927,613.653,431.447
93,1.551550,1,0.772235,624.738,282.322
93,1.551550,6,0.559314,539.707,416.780
93,1.551550,8,0.696824,600.090,275.893
94,1.568233,4,0.269255,584.235,223.768
94,1.568233,5,0.666736,612.053,414.823
94,1.568233,1,0.359087,625.986,290.368
94,1.568233,6,0.364021,539.599,429.040
94,1.568233,8,0.331264,602.206,268.455
95,1.584917,4,0.311363,583.408,225.372
95,1.584917,5,0.441477,611.082,398.254
95,1.584917,1,0.392881,627.065,299.094
95,1.584917,6,0.527698,540.161,439.442
95,1.584917,8,0.506385,604.064,262.170
96,1.601600,4,0.268043,582.203,227.461
96,1.601600,5,0.175762,610.181,382.334
96,1.601600,1,0.377168,628.130,308.022
96,1.601600,6,0.472744,541.684,448.142
96,1.601600,8,0.389758,605.934,256.037
97,1.618283,4,0.280013,580.994,230.517
97,1.618283,5,0.175762,608.537,369.273
97,1.618283,1,0.329944,629.128,318.101
97,1.618283,6,0.217853,544.333,456.804
97,1.618283,8,0.363311,608.137,250.470
98,1.634967,4,0.233810,579.722,233.913
98,1.634967,5,0.175762,606.893,356.212
98,1.634967,1,0.725703,629.959,328.969
98,1.634967,6,0.217853,544.973,467.273
98,1.634967,8,0.506225,609.785,245.176
99,1.651650,4,0.233810,578.590,235.800
99,1.651650,5,0.175762,605.249,343.151
99,1.651650,1,0.594689,630.889,340.038
99,1.651650,6,0.217853,545.613,477.741
99,1.651650,8,0.208083,611.760,240.382
100,1.668333,4,0.233810,577.458,237.686
100,1.668333,5,0.279365,604.120,328.439
100,1.668333,1,0.687382,631.818,352.078
100,1.668333,6,0.217853,546.253,488.209
100,1.668333,8,0.366889,613.329,236.592
101,1.685017,4,0.175543,576.485,243.253
101,1.685017,5,0.250477,603.161,314.772
101,1.685017,1,0.296728,632.781,364.501
101,1.685017,6,0.217853,546.893,498.677
101,1.685017,8,0.499486,615.139,233.298
102,1.701700,4,0.400183,575.302,249.320
102,1.701700,5,0.638428,602.091,302.969
102,1.701700,1,0.691344,633.626,376.771
102,1.701700,6,0.217853,547.534,509.146
102,1.701700,8,0.569300,617.022,231.031
103,1.718383,4,0.400183,574.187,253.033
103,1.718383,5,0.167930,600.919,292.169
103,1.718383,1,0.691344,634.560,387.956
103,1.718383,8,0.160023,618.750,228.998
104,1.735067,4,0.271463,572.870,261.247
104,1.735067,5,0.498987,600.033,281.837
104,1.735067,1,0.691344,635.493,399.142
104,1.735067,8,0.472672,620.463,227.238
105,1.751750,4,0.528006,571.476,269.919
105,1.751750,5,0.183345,598.787,272.616
105,1.751750,1,0.691344,636.427,410.327
105,1.751750,8,0.484619,622.033,225.783
106,1.768433,4,0.435908,570.168,278.662
106,1.768433,5,0.528985,597.426,264.254
106,1.768433,1,0.691344,637.361,421.512
106,1.768433,8,0.225818,623.480,224.452
107,1.785117,4,0.200789,568.950,287.267
107,1.785117,5,0.496552,596.210,256.512
107,1.785117,1,0.691344,638.294,432.697
107,1.785117,8,0.338118,625.127,223.754
108,1.801800,4,0.200789,567.708,294.443
108,1.801800,5,0.462659,595.267,249.641
108,1.801800,8,0.466431,626.797,223.905
109,1.818483,4,0.397319,566.334,304.312
109,1.818483,5,0.495994,594.245,243.113
109,1.818483,8,0.440371,628.745,224.402
110,1.835167,4,0.628587,565.093,314.570
110,1.835167,5,0.605889,592.961,236.901
110,1.835167,8,0.828879,630.290,225.566
111,1.851850,4,0.680477,564.048,325.012
111,1.851850,5,0.724831,591.551,231.723
111,1.851850,8,0.807936,631.552,227.055
112,1.868533,4,0.697909,563.017,336.376
112,1.868533,5,0.480039,590.450,226.651
112,1.868533,8,0.408847,633.074,229.012
113,1.885217,4,0.463631,562.097,347.835
113,1.885217,5,0.532269,589.029,222.418
113,1.885217,8,0.636861,634.946,231.727
114,1.901900,4,0.586856,561.151,359.959
114,1.901900,5,0.680261,587.628,218.601
114,1.901900,8,0.630393,636.954,234.926
114,1.901900,9,0.300418,634.850,471.575
115,1.918583,4,0.761643,560.039,371.948
115,1.918583,5,0.677848,586.582,215.222
115,1.918583,8,0.643495,639.021,238.906
115,1.918583,9,0.287040,633.386,472.996
116,1.935267,4,0.672836,559.299,384.393
116,1.935267,5,0.319059,585.369,212.510
116,1.935267,8,0.358389,640.844,243.079
116,1.935267,9,0.305853,631.541,471.168
117,1.951950,4,0.579993,558.219,397.207
117,1.951950,5,0.663439,583.878,210.196
117,1.951950,8,0.697212,642.991,247.819
117,1.951950,9,0.301180,629.869,466.634
117,1.951950,10,0.662260,601.226,310.689
118,1.968633,4,0.564795,557.864,409.087
118,1.968633,5,0.529694,582.278,208.478
118,1.968633,8,0.437569,644.392,252.881
118,1.968633,9,0.301180,628.506,465.819
118,1.968633,10,0.171055,602.876,301.770
119,1.985317,4,0.407556,557.679,419.762
119,1.985317,5,0.498348,580.943,206.984
119,1.985317,8,0.578217,645.779,258.331
119,1.985317,9,0.159538,626.068,452.921
119,1.985317,10,0.641702,604.231,291.683
120,2.002000,4,0.250321,557.389,428.764
120,2.002000,5,0.557395,579.450,206.158
120,2.002000,8,0.268426,647.679,264.249
120,2.002000,9,0.282576,624.193,438.094
120,2.002000,10,0.421960,605.996,281.720
121,2.018683,4,0.481967,557.016,436.806
121,2.018683,5,0.647891,577.890,205.758
121,2.018683,8,0.668455,649.474,271.272
121,2.018683,9,0.284926,622.195,422.205
121,2.018683,10,0.463801,607.957,272.200
122,2.035367,4,0.481967,556.503,446.901
122,2.035367,5,0.342236,576.502,205.942
122,2.035367,8,0.453478,651.221,279.012
122,2.035367,9,0.342726,621.069,405.933
122,2.035367,10,0.372465,609.670,264.120
123,2.052050,4,0.437248,556.296,455.130
123,2.052050,5,0.422521,575.040,206.538
123,2.052050,8,0.512152,653.028,287.023
123,2.052050,9,0.313971,619.337,389.629
123,2.052050,10,0.301005,611.311,256.751
124,2.068733,4,0.587529,557.216,462.160
124,2.068733,5,0.162704,573.683,208.113
124,2.068733,8,0.198653,654.633,295.658
124,2.068733,9,0.185984,617.899,373.467
124,2.068733,10,0.236589,612.991,250.077
125,2.085417,4,0.444156,558.398,469.327
125,2.085417,5,0.162704,572.267,207.978
125,2.085417,8,0.241183,656.419,304.478
125,2.085417,9,0.661274,616.797,358.798
125,2.085417,10,0.286108,614.222,244.178
126,2.102100,4,0.408896,559.988,474.601
126,2.102100,5,0.249519,570.714,210.960
126,2.102100,8,0.334267,658.226,313.965
126,2.102100,9,0.396757,615.131,344.837
126,2.102100,10,0.687001,615.397,239.012
127,2.118783,4,0.161720,562.788,480.302
127,2.118783,5,0.652451,569.186,214.231
127,2.118783,8,0.707455,660.106,323.956
127,2.118783,9,0.319383,614.178,332.279
127,2.118783,10,0.759526,617.161,234.568
128,2.135467,4,0.173621,565.019,484.355
128,2.135467,5,0.600468,567.756,218.168
128,2.135467,8,0.665889,661.895,334.720
128,2.135467,9,0.573871,612.738,319.904
128,2.135467,10,0.671493,618.592,230.599
129,2.152150,4,0.198233,566.978,486.350
129,2.152150,5,0.441130,566.136,222.462
129,2.152150,8,0.741244,663.619,346.271
129,2.152150,9,0.185319,611.188,307.987
129,2.152150,10,0.587004,619.947,227.081
130,2.168833,4,0.362647,568.901,486.068
130,2.168833,5,0.277911,564.746,226.868
130,2.168833,8,0.717737,665.655,357.695
130,2.168833,9,0.504239,609.864,297.513
130,2.168833,10,0.562491,621.428,224.316
131,2.185517,4,0.253242,571.142,482.692
131,2.185517,5,0.350324,563.222,232.416
131,2.185517,8,0.648895,667.308,370.151
131,2.185517,9,0.790640,608.583,287.847
131,2.185517,10,0.534679,622.430,222.180
132,2.202200,4,0.253242,572.974,484.522
132,2.202200,5,0.422773,561.603,237.970
132,2.202200,8,0.729797,668.264,381.189
132,2.202200,9,0.835525,607.123,278.868
132,2.202200,10,0.712496,623.063,220.844
133,2.218883,4,0.200895,575.157,471.293
133,2.218883,5,0.547542,560.018,244.095
133,2.218883,8,0.622866,668.802,391.292
133,2.218883,9,0.779200,605.662,270.685
